hlp_sum,mlp_sum,llp_sum
0.0,0.0,21845.655495994197
0.0,0.0,21350.852062550744
0.0,0.0,21122.81964580065
0.0,0.0,21041.7932130352
0.0,0.0,21019.798270261974
0.0,0.0,20890.293554001368
0.0,0.0,20771.489819692106
0.0,0.0,20546.647162101355
0.0,0.0,20480.617085917424
0.0,0.0,20309.38768324251
0.0,0.0,20295.17320525387
0.0,0.0,20175.428486324956
0.0,0.0,20113.36971574918
0.0,0.0,20097.330497600135
0.0,0.0,19985.626585338447
0.0,0.0,19968.761873767507
0.0,0.0,19957.56504031657
0.0,0.0,19892.99600318967
0.0,0.0,19832.057295667986
0.0,0.0,19815.733009846925
0.0,0.0,19755.143035108988
0.0,0.0,19642.098149518923
0.0,0.0,19583.038407814485
0.0,0.0,19470.29746726507
0.0,0.0,19352.910756722413
0.0,0.0,19328.29653107826
0.0,0.0,19244.02682530273
0.0,0.0,19148.798088096344
0.0,0.0,18980.3350405327
0.0,0.0,18655.547927010623
0.0,0.0,18519.022228262467
0.0,0.0,18367.96408979706
0.0,0.0,17860.103934879007
0.0,0.0,17298.685488229534
0.0,0.0,16835.016225370357
0.0,0.0,16225.04942830582
0.0,0.0,15740.500390630747
0.0,0.0,15015.243930954883
0.0,0.0,13932.301079141118
0.0,0.0,13668.452619676833
0.0,0.0,13512.319801915157
0.0,0.0,13456.854927809523
0.0,0.0,13401.955948782506
0.0,0.0,13295.86705330442
0.0,0.0,13140.63504305476
0.0,0.0,13081.204789322635
0.0,0.0,12916.211697280618
0.0,0.0,12646.349019763851
0.0,0.0,12322.452316659173
0.0,0.0,11994.486943038972
0.0,0.0,11664.116035949402
0.0,0.0,11471.748984290833
0.0,0.0,11268.479126130647
0.0,0.0,10847.509414517725
0.0,0.0,10504.815968317413
0.0,0.0,10142.57265296609
0.0,0.0,9758.720856485086
0.0,0.0,9404.1716299533
0.0,0.0,9033.3943458125
0.0,0.0,8708.649626142562
0.0,0.0,8289.752843787557
0.0,0.0,7930.820913190153
0.0,0.0,7682.910544201147
0.0,0.0,7402.225885574813
0.0,0.0,6532.700950080703
0.0,0.0,6084.630685759092
0.0,0.0,5705.144137684852
0.0,0.0,5241.885122550168
0.0,0.0,4800.529444145006
0.0,0.0,4523.521670743133
0.0,0.0,4253.170530808233
0.0,0.0,4090.996476106904
0.0,0.0,4029.3715187993794
0.0,0.0,3921.7419180041047
0.0,0.0,3862.8742560232063
0.0,0.0,3857.1128648072404
0.0,0.0,3799.4636736865045
0.0,0.0,3594.224470924571
0.0,0.0,3489.467375496892
0.0,0.0,3486.4370610732553
0.0,0.0,3432.4778101654756
0.0,0.0,3429.657016321116
0.0,0.0,3425.784882745309
0.0,0.0,3323.1812988507
0.0,0.0,3320.051735964984
0.0,0.0,3318.0262395827763
0.0,0.0,3315.4249877328375
0.0,0.0,3263.460091680762
0.0,0.0,3210.5334908660866
0.0,0.0,3109.0077621216724
0.0,0.0,3057.828425045545
0.0,0.0,3006.881299895257
0.0,0.0,3005.2727610141696
0.0,0.0,3004.440522433543
0.0,0.0,3003.569630563968
0.0,0.0,3002.7373919833417
0.0,0.0,3001.1288531022537
0.0,0.0,3000.2966145216283
0.0,0.0,2999.4257226520526
0.0,0.0,2998.566160730826
0.0,0.0,2947.877080954331
0.0,0.0,2897.3220723663594
0.0,0.0,2896.899016922786
0.0,0.0,2896.575116211766
0.0,0.0,2896.110985832129
0.0,0.0,2895.794057904902
0.0,0.0,2895.5899073799
0.0,0.0,2895.527925475723
0.0,0.0,2895.4924994427092
0.0,0.0,2895.421370857495
0.0,0.0,2895.3859448244807
0.0,0.0,2895.3148162392663
0.0,0.0,2895.2793902062517
0.0,0.0,2895.1553286813055
0.0,0.0,2895.1199026482914
0.0,0.0,2894.995841123344
0.0,0.0,2894.9604150903306
0.0,0.0,2894.836353565384
0.0,0.0,2894.800927532368
0.0,0.0,2894.6768660074235
0.0,0.0,2894.6414399744085
0.0,0.0,2894.6223387651526
0.0,0.0,2894.5869127321375
0.0,0.0,2894.4628512071913
0.0,0.0,2894.0768718573213
0.0,0.0,2893.6535055221507
0.0,0.0,2893.2340350449363
0.0,0.0,2892.548513278393
0.0,0.0,2891.4791222559
0.0,0.0,2888.768534208475
0.0,0.0,2782.8072452050983
0.0,0.0,2622.1862526476575
0.0,0.0,2555.196355074051
0.0,0.0,2428.9207364612457
0.0,0.0,2192.8166103227168
0.0,0.0,1901.2934092387773
0.0,0.0,1601.2911615397177
0.0,0.0,1352.1980733170933
0.0,0.0,1008.6857547950067
0.0,0.0,775.7593433570569
0.0,0.0,549.2433204180811
0.0,0.0,377.95386391230085
0.0,0.0,212.2729060401627
0.0,0.0,104.91799593644348
0.0,0.0,51.601716632448856
0.0,0.0,0.0
